REFERENCIA;ITEM;DESCRICAO;VALIDADE;DATA;PRECO1;PRECO2;PRECO3;PRECO4
1490;BLUSA;BL SEFORA;VERAO 2020;03/12/2019;79,9;91,9;137,9;0
1491;VESTIDO;VE SELENA;INVERNO 2020;13/12/2019;139,9;160,9;240,9;0
1492;VESTIDO;VE SELENE;INVERNO 2020;09/01/2020;129,9;148,9;223,9;0
1493;BLUSA;BL SELENIA;VERAO 2020;22/11/2019;79,9;91,9;137,9;0
1494;BLUSA;BL SELESA;VERAO 2020;05/12/2019;69,9;79,9;119,9;0
1495;VESTIDO;VE. SELESIA;INVERNO 2020;03/02/2020;129,9;148,9;224,9;0
1496;VESTIDO;VE SELMA;INVERNO 2020;18/12/2019;149,9;171,9;258,9;0
1497;VESTIDO;VE SENIA;INVERNO 2020;22/01/2020;129,9;149,9;259,9;0
1498;VESTIDO;VE SENA;INVERNO 2020;04/01/2020;119,9;137,9;206,9;0
1499;CONJUNTO;CONJ SEOMARA;INVERNO 2020;13/01/2020;159,9;183,9;274,9;0
1500;VESTIDO;VE. SERAFINA;INVERNO 2020;05/02/2020;119,9;137,9;206,9;0
1501;VESTIDO;VE SERENA;INVERNO 2020;18/12/2019;129,9;148,9;223,9;0
1502;VESTIDO;VE SERENELA;INVERNO 2020;16/01/2020;119,9;137,9;206,9;0
1503;VESTIDO;VE SERGIA;INVERNO 2020;05/02/2020;119,9;137,9;206,9;0
1504;VESTIDO;VE SESIRA;INVERNO 2020;07/02/2020;119,9;137,9;206,9;0
1505;CONJUNTO;CONJ SEVERA;INVERNO 2020;05/02/2020;159,9;183,9;275,9;0
1505B;BLUSA;BL SEVERA;;07/12/2020;0;69,9;0;0
1507;VESTIDO;VE SHEILA;INVERNO 2020;26/02/2020;149,9;171,9;258,9;0
1508;VESTIDO;VE SIBILIA;INVERNO 2020;24/01/2020;129,9;148,9;223,9;0
1509;VESTIDO;VE SIDONIA;INVERNO 2020;12/02/2020;119,9;137,9;206,9;0
1510;VESTIDO;VE SIENA;INVERNO 2020;20/02/2020;129,9;148,9;223,9;0
1511;VESTIDO;VE SILVANA;INVERNO 2020;28/02/2020;129,9;148,9;223,9;0
1512;VESTIDO;VE SILVANDIRA;INVERNO 2020;17/02/2020;129,9;148,9;223,9;0
1513;VESTIDO;VE SILVERIA;INVERNO 2020;14/02/2020;119,9;137,9;206,9;0
1514;VESTIDO;VE. SILVIA;INVERNO 2020;17/02/2020;139,9;160,9;240,9;0
1515;VESTIDO;VE SILVIANA;INVERNO 2020;17/02/2020;129,9;148,9;223,9;0
1516;CALCA;CAL SILVINA;INVERNO 2020;21/02/2020;109,9;125,9;252,9;0
1517;VESTIDO;VE. SILMAURA;INVERNO 2020;17/02/2020;139,9;160,9;240,9;0
1518;VESTIDO;VE SIMONE;INVERNO 2020;04/03/2020;139,9;160,9;279,8;0
1519;VESTIDO;VE SIMONETA;INVERNO 2020;05/03/2020;149,9;171,9;258,9;0
1520;VESTIDO;VE SIRA;INVERNO 2020;24/04/2020;139,9;160,9;279,8;0
1521;VESTIDO;VE SIRIA;INVERNO 2020;19/03/2020;159,9;183,9;319,8;0
1522;VESTIDO;VE.SOFIA;INVERNO 2020;11/03/2020;119,9;137,9;206,9;0
1523;VESTIDO;VE SOL;INVERNO 2020;24/04/2020;129,9;149,9;259,9;0
1524;VESTIDO;VE SOLANA;INVERNO 2020;10/03/2020;139,9;160,9;279,8;0
1525;VESTIDO;VE SOLANGE;INVERNO 2020;25/04/2020;139,9;160,9;279,9;0
1526;VESTIDO;VE. SOLEDADE;INVERNO 2020;13/03/2020;139,9;161;241;0
1529;CONJUNTO;CONJ SONIA;INVERNO 2020;07/03/2020;159,9;183,9;319,8;0
1530;VESTIDO;VE SORAIA;INVERNO 2020;24/04/2020;129,9;149,9;259,8;0
1533;CONJUNTO;CONJ STELA;INVERNO 2020;12/03/2020;159,9;183,9;319,8;0
1536;CONJUNTO;CONJ STELINA;INVERNO 2020;13/03/2020;159,9;183,9;275,9;0
1537;VESTIDO;VE STELLA;VERAO 20/21;07/05/2020;149,9;171,9;299,8;0
1538;VESTIDO;VE SURIA;INVERNO 2020;24/04/2020;129,9;148,9;259,8;0
1539;VESTIDO;VE SUZANA;INVERNO 2020;19/03/2020;119,9;137,9;197,9;0
1540;VESTIDO;VE SUSE;INVERNO 2020;28/04/2020;139,9;160,9;240,9;0
1541;VESTIDO;VE SUSI;INVERNO 2020;24/04/2020;119,9;137,9;206,9;0
1542;VESTIDO;VE TABITA;VERAO 20/21;24/04/2020;129,9;149,9;259,9;0
1543;VESTIDO;VE TACIANA;INVERNO 2020;24/04/2020;129,9;148,9;259,8;0
1544;VESTIDO;VE TAINA;VERAO 20/21;28/04/2020;139,9;160,9;279,8;0
1545;VESTIDO;VE TAIS;INVERNO 2020;24/04/2020;159,9;183,9;319,8;0
1548;CONJUNTO;CONJ TALITA;VERAO 20/21;06/05/2020;159,9;183,9;319,8;0
1549;VESTIDO;VE TAMAR;VERAO 20/21;02/06/2020;129,9;149,9;259,8;0
1552;CALÇA;CAL TAMARA;;05/10/2020;89,9;0;0;0
1552C;CALÇA;CAL TAMARA;;05/10/2020;89,9;0;0;0
2;B PET;BLUSA PET;BAZAR;16/11/2000;29,9;20;0;0
3;BER PET;BER PET;BAZAR;16/11/2000;29,9;15;0;0
3037;VESTIDO;VE SISI;INVERNO 2007;03/04/2002;64,9;80;0;0
374;BLUSA;BLUSA FLANY;INVERNO2003;11/04/2003;27,9;32,37;0;0
3846;BLUSA;BL CALILA;INVERNO 2015;08/04/2015;79,9;91,9;137,9;0
3988;BLUSA;BL CAREN;INVERNO 2015;08/04/2015;79,9;91,9;137,9;0
4-612A;BLUSA;BL BRUNA;INVERNO 2015;07/04/2015;99,9;114,9;171,9;0
4-614B;BLUSA;BL BRUNILDE;INVERNO 2015;07/04/2015;89,9;102,9;154,9;0
4-623;BLUSA;BL CACILDA;INVERNO 2015;07/04/2015;79,9;91,9;137,9;0
4-624;BLUSA;BL BRIZIDA;INVERNO 2015;07/04/2015;79,9;91,9;137,9;0
4-627A;BLUSA;BL CAETANA;INVERNO 2015;07/04/2015;89,9;102,9;154,9;0
4-628A;BLUSA;BL BRIOSA;INVERNO 2015;06/04/2015;69,9;79,9;119,9;0
4079;COLETE;COL KATRINA;VERÏ 2011;30/07/2010;39,9;60;0;0
4686;BLUSA;BL CAMILA;INVERNO 2015;08/04/2015;79,9;91,9;137,9;0
506;CONJUNTO;CONJUNTO ADRIANA;INVERNO2003;29/04/2003;34,9;45,37;0;0
513;BLUSA;BLUSA MEIGHI;INVERNO2003;26/04/2003;27,9;38,87;0;0
515;JAQUETA;JAQUETA ANALU;INVERNO2003;19/05/2003;34,9;45,37;0;0
5151;VESTIDO;VE ANGELA;VERÏ 2011;08/11/2010;119,9;180;0;0
5153;VESTIDO;VE ANETE;VERÏ 2011;09/11/2010;89,9;130;0;0
5166;VESTIDO;VE AUGUSTA;INVERNO 2011;01/12/2010;79,9;120;0;0
5241;CAMISA;CAM LORENA;INVERNO 2011;22/02/2011;69,9;110;0;0
5261;CAMISA;CAM CELESTE;INVERNO 2011;01/04/2011;59,9;90;0;0
5262;CAMISA;CAM LEROY;INVERNO 2011;01/04/2011;59,9;90;0;0
5296;CAMISA;CAM ALINE;VERÏ 2012;09/05/2011;49,9;75;0;0
5300;CAMISA;CAM ALRIANA;VERÏ 2012;17/05/2011;69,9;110;0;0
5307;VESTIDO;VE ACACIA;VERÏ 2012;16/05/2011;99,9;150;0;0
5385;VESTIDO;VE ANTONIETE;VERÏ 2012;20/07/2011;99,9;150;0;0
5482;SAIA;SA FLAVIANA;INVERNO 2012;24/11/2011;59,9;90;0;0
550;BLUSA PMG;BLUSA MARIA;2003;02/05/2003;27,9;0;0;0
5510;VESTIDO;VE GRACIA;INVERNO 2012;23/12/2011;99,9;150;0;0
5534;BLUSA;BL IRIS;INVERNO 2012;26/01/2012;49,9;75;0;0
5540;SAIA;SAIA IVANA;INVERNO 2012;27/01/2012;39,9;47,9;71,9;0
5547;SAIA;SAIA JADE;INVERNO 2012;23/01/2012;44,9;75;0;0
5677;VESTIDO;VE MIRIAM;VERÏ 2012;05/07/2012;99,9;150;0;0
5694;CALCA;CAL NILVA;VERÏ 2013;10/07/2012;79,9;120;0;0
5698;CALCA;CAL NOEMIA;VERÏ 2013;13/07/2012;79,9;100;0;0
5703;CINTO;CINTO ODILA;VERÃO 2013;30/06/2012;29,9;29,9;29,9;0
5736;VESTIDO;VE RAISSA;VERÏ 2013;22/08/2012;104,9;160;0;0
5737;VESTIDO;VE RAQUEL;VERÏ 2013;20/08/2012;104,9;160;0;0
5745;CARDIGAN;CAR ROMANA;VERÏ 2013;02/08/2012;59,9;65,9;98,9;0
5771;BERMUDA;BER SHEILA;VERÏ 2013;15/09/2012;59,9;100;0;0
5775;VESTIDO;VE SILMARA;VERÏ 2013;26/09/2012;104,9;160;0;0
5776;CAMISA;CAM SILVANA;VERÏ 2013;04/10/2012;69,9;76,9;114,9;0
5811;CALCA;CAL TRICIA;VERÏ 2013;05/11/2012;79,9;120;0;0
5815;CALCA;CAL URANIA;INVERNO 2013;14/12/2012;89,9;150;0;0
5816;CALCA;CAL UCRANIA;INVERNO 2013;16/01/2013;89,9;102,9;154,9;0
5822;CALCA;CAL VALESKA;INVERNO 2013;29/01/2013;79,9;120;0;0
5824;SAIA;SAIA VANI;VERÏ 2013;17/11/2012;49,9;75;0;0
5828;CALCA;CAL VERA;VERÏ 2013;17/11/2012;79,9;120;0;0
5831;CALCA;CAL VIRGINIA;VERÏ 2013;04/12/2012;79,9;87,9;131,9;0
5833;CAMISA;CAM VIVIAN;INVERNO 2013;07/12/2012;69,9;76,9;114,9;0
5837;VESTIDO;VE WENDY;VERÏ 2013;20/11/2012;79,9;87,9;131,9;0
5843;CASACO;CAS ZELIA;INVERNO 2013;18/12/2012;129,9;200;0;0
5849;BERMUDA;BER ZILA;VERÏ 2013;07/01/2013;49,9;54,9;81,9;0
5852;BERMUDA;BER ZILMA;INVERNO 2013;17/01/2013;49,9;54,9;81,9;0
5853;CALCA;CAL ZITA;INVERNO 2013;11/01/2013;79,9;87,9;131,9;0
5865;CALCA;CAL ABIGAIL;;23/01/2013;79,9;87,9;131,9;0
5869;BLUSA;BL ADELAIDE;INVERNO 2013;28/02/2013;59,9;65,9;98,9;0
5871;BERMUDA;BER ADRIANA;INVERNO 2013;09/01/2013;49,9;54,9;81,9;0
5876;BERMUDA;BER AIRA;INVERNO 2013;22/02/2013;49,9;54,9;81,9;0
5877;BERMUDA;BER AISLA;INVERNO 2013;01/02/2013;49,9;54,9;81,9;0
5878;CALCA;CAL ALANA;INVERNO 2013;02/02/2013;89,9;102,9;154,9;0
5881;VESTIDO;VE ALBA;INVERNO 2013;08/03/2013;104,9;114,9;171,9;0
5884;BLUSA;BL ALCIONE;INVERNO 2013;26/01/2013;59,9;65,9;98,9;0
5885;SAIA;SA ALDETE;INVERNO 2013;29/01/2013;49,9;54,9;81,9;0
5886;BLUSA;BL ALECYA;INVERNO 2013;18/02/2013;59,9;65,9;98,9;0
5887;CAMISA;CAM ALESSANDRA;INVERNO 2013;18/02/2013;79,9;87,9;131,9;0
5889;CAMISA;CAM ALENIS;INVERNO 2013;15/04/2013;69,9;76,9;114,9;0
5891;BERMUDA;BER ALEXA;INVERNO 2013;22/02/2013;49,9;54,9;81,9;0
5893;BERMUDA;BER ALICE;INVERNO 2013;16/03/2013;49,9;54,9;81,9;0
5894;SAIA;SA ALICIA;INVERNO 2013;27/03/2013;49,9;54,9;81,9;0
5898;BLUSA;BL ALZIRA;INVERNO 2013;13/02/2013;39,9;44,9;66,9;0
5899;SAIA;SA AMALIA;INVERNO 2013;27/03/2013;49,9;54,9;81,9;0
5900;VESTIDO;VE AMANDA;INVERNO 2013;16/03/2013;99,9;109,9;164,9;0
5901;BLUSA;BL AMALIA;INVERNO 2013;26/04/2013;59,9;65,9;98,9;0
5903;CALCA;CAL ABDALA;INVERNO 2013;22/02/2013;79,9;87,9;131,9;0
5904;CASACO;CAS BARBARA;INVERNO 2013;23/01/2013;169,9;250;0;0
5905;CASACO;CAS BARTIRA;INVERNO 2013;23/01/2013;149,9;171,9;258,9;0
5906;CASACO;CAS BEATRIZ;INVERNO 2013;23/01/2013;169,9;250;0;0
5907;CALCA;CAL BELA;INVERNO 2013;22/02/2013;79,9;87,9;131,9;0
5910;CALCA;CAL BERTA;INVERNO 2013;30/04/2013;79,9;87,9;131,9;0
5912;VESTIDO;VE BETANIA;INVERNO 2013;22/03/2013;104,9;114,9;171,9;0
5915;SAIA;SA BETINA;VERÏ 2014;08/05/2013;49,9;54,9;81,9;0
5917;BLUSA;BL CAIA;INVERNO 2015;08/03/2013;79,9;91,9;137,9;0
5919;VESTIDO;VE BRIGIDA;INVERNO 2013;22/03/2013;104,9;114,9;171,9;0
5921;CALCA;CAL BRISA;INVERNO 2013;16/03/2013;79,9;87,9;131,9;0
5922;CALCA;CAL BRUNA;INVERNO 2013;13/04/2013;84,9;94,9;141,9;0
5926;CAMISA;CAM CARLA;INVERNO 2013;25/04/2013;69,9;76,9;114,9;0
5928;VESTIDO;VE CARMELA;INVERNO 2013;02/04/2013;104,9;114,9;171,9;0
5930;VESTIDO;VE CAROL;INVERNO 2013;21/03/2013;104,9;114,9;171,9;0
5932;VESTIDO;VE CAROLINA;INVERNO 2013;28/03/2013;104,9;114,9;171,9;0
5935;CALCA;CAL CATARINA;INVERNO 2013;19/04/2013;79,9;87,9;131,9;0
5936;CAMISA;CAM CECILE;INVERNO 2013;08/04/2013;69,9;76,9;114,9;0
5939;VESTIDO;VE CELESTE;INVERNO 2013;28/03/2013;104,9;114,9;171,9;0
5940;CALCA;CAL CELIA;INVERNO 2013;25/04/2013;79,9;87,9;131,9;0
5941;CALCA;CAL CELINA;INVERNO 2013;13/04/2013;79,9;87,9;131,9;0
5942;BLUSA;BL CANDIDA;INVERNO 2015;25/03/2013;79,9;91,9;137,9;0
5943;BLUSA;BL CHARLOTE;INVERNO 2013;05/03/2013;59,9;65,9;98,9;0
5944;CALCA;CAL CHAYLLA;INVERNO 2013;19/04/2013;79,9;87,9;131,9;0
5945;VESTIDO;VE CHIARA;INVERNO 2013;04/04/2013;104,9;114,9;171,9;0
5946;VESTIDO;VE CIBELI;INVERNO 2013;03/04/2013;104,9;114,9;171,9;0
5947;CASACO;CAS CINTIA;INVERNO 2013;12/04/2013;89,9;98,9;141,9;0
5948;VESTIDO;VE CLARA;INVERNO 2013;19/04/2013;114,9;126,9;213,9;0
5949;VESTIDO;VE CLARIANA;INVERNO 2013;17/04/2013;114,9;126,9;213,9;0
5950;VESTIDO;VE CLARISSA;INVERNO 2013;09/04/2013;104,9;114,9;171,9;0
5951;VESTIDO;VE CLAUDIA;INVERNO 2013;01/04/2013;104,9;114,9;171,9;0
5953;VESTIDO;VE CLELIA;INVERNO 2013;12/04/2013;104,9;114,9;171,9;0
5954;CAMISA;CAM CLEO;INVERNO 2013;09/05/2013;69,9;76,9;114,9;0
5955;VESTIDO;VE CLEONICE;INVERNO 2013;17/04/2013;104,9;114,9;171,9;0
5956;VESTIDO;VE CLEONIR;INVERNO 2013;18/04/2013;109,9;119,9;179,9;0
5957;SAIA;SA CLEOPATRA;INVERNO 2013;12/04/2013;49,9;54,9;81,9;0
5959;VESTIDO;VE CLOTILDE;INVERNO 2013;23/04/2013;104,9;114,9;171,9;0
5960;CAMISA;CAM CONCEICAO;INVERNO 2013;13/05/2013;69,9;76,9;114,9;0
5961;CAMISA;CAM CONSTANCE;VERÏ 2014;17/05/2013;69,9;76,9;114,9;0
5962;CAMISA;CAM ANA;INVERNO 2013;08/05/2013;69,9;76,9;114,9;0
5964;BLUSA;BL ANABELLE;VERÏ 2014;08/05/2013;59,9;65,9;98,9;0
5965;BLUSA;BL ANANDA;INVERNO 2013;23/04/2013;59,9;65,9;98,9;0
5966;BLUSA;BL ANASTACIA;INVERNO 2013;30/04/2013;49,9;54,9;81,9;0
5967;BLUSA;BL ANDREA;INVERNO 2013;30/04/2013;49,9;54,9;81,9;0
5968;BLUSA;BL ANDRESSA;INVERNO 2013;24/04/2013;59,9;65,9;98,9;0
5969;VESTIDO;VE ANETE;VERÏ 2014;10/05/2013;104,9;114,9;171,9;0
5970;BLUSA;BL ANGELA;INVERNO 2013;29/04/2013;59,9;65,9;98,9;0
5971;SAIA;SAIA ANGELICA;INVERNO 2013;30/04/2013;59,9;65,9;98,9;0
5972;VESTIDO;VE ANGELINA;INVERNO 2013;10/05/2013;104,9;114,9;171,9;0
5973;BLUSA;BL ANITA;INVERNO 2013;26/04/2013;59,9;65,9;98,9;0
5976;BLUSA;BL ANTUERPIA;INVERNO 2013;10/05/2013;49,9;54,9;81,9;0
5977;VESTIDO;VE APARECIDA;INVERNO 2013;29/04/2013;104,9;114,9;171,9;0
5978;VESTIDO;VE ARACI;INVERNO 2013;03/05/2013;114,9;126,9;213,9;0
5979;CAMISA;CAM ARIANE;VERÏ 2014;16/05/2013;69,9;76,9;114,9;0
5980;CAMISA;CAM ARIENE;VERÏ 2014;04/05/2013;69,9;76,9;114,9;0
5981;VESTIDO;VE ARISLA;INVERNO 2013;07/05/2013;104,9;120,9;180,9;0
5982;VESTIDO;VE ARISSA;VERÏ 2014;16/05/2013;104,9;114,9;171,9;0
5983;VESTIDO;VE ARLETE;VERÏ 2014;09/05/2013;104,9;114,9;171,9;0
5986;VESTIDO;VE ASTRID;VERÏ 2014;15/05/2013;104,9;114,9;171,9;0
5987;BLUSA;BL AUDREY;VERÏ 2014;10/05/2013;59,9;65,9;98,9;0
5988;BLUSA;BL CANIA;INVERNO 2015;10/05/2013;79,9;91,9;137,9;0
5989;BLUSA;BL ASSUNCAO;VERÏ 2014;16/05/2013;49,9;54,9;81,9;0
5990;VESTIDO;VE AUDREY;VERÏ 2014;20/05/2013;104,9;114,9;171,9;0
5991;BLUSA;BL AUGUSTA;VERÏ 2014;24/05/2013;49,9;57,9;85,9;0
5992;BLUSA;BL AURA;VERÏ 2014;16/05/2013;49,9;54,9;81,9;0
5993;VESTIDO;VE AURELIA;VERÏ 2014;22/05/2013;104,9;114,9;171,9;0
5994;VESTIDO;VE DAFNEE;VERÃO 2014;23/05/2013;104,9;114,9;171,9;0
5995;SAIA;SA DAISY;INVERNO 2013;17/05/2013;49,9;54,9;81,9;0
5996;BLUSA;BL DALIA;VERÏ 2014;05/06/2013;49,9;54,9;81,9;0
5997;VESTIDO;VE DALITA;VERÏ 2014;17/05/2013;99,9;109,9;164,9;0
5998;CAMISA;CAM DALVA;VERAO 2013;05/06/2013;69,9;79,9;119,9;0
5999;VESTIDO;VE DANELISE;VERÏ 2014;23/05/2013;104,9;114,9;171,9;0
6000;VESTIDO;VE DANIELA;VERÏ 2014;11/06/2013;104,9;125,9;171,9;0
6001;BERMUDA;BER DEBORA;;17/07/2013;59,9;68,9;102,9;0
6002;BLUSA;BL DEIDRE;VERÏ 2014;17/05/2013;49,9;54,9;82,9;0
6003;VESTIDO;VE DELIA;VERÏ 2014;12/06/2013;109,9;119,9;179,9;0
6004;VESTIDO;VE DENISE;VERÃO 2014;06/06/2013;104,9;114,9;171,9;0
6005;VESTIDO;VE DIANA;INVERNO 2013;27/05/2013;104,9;114,9;171,9;0
6006;CALCA;CAL DILMA;VERÏ 2014;11/06/2013;84,9;94,9;139,9;0
6007;VESTIDO;VE DINAH;VERÏ 2014;06/06/2013;104,9;114,9;171,9;0
6008;VESTIDO;VE DINORAH;VERÃO 2014;08/06/2013;109,9;119,9;179,9;0
6009;CALCA;CAL DOLORES;VERÏ 2014;10/06/2013;79,9;87,9;131,9;0
6010;VESTIDO;VE DOMINIQUE;VERÏ 2014;23/05/2013;104,9;114,9;171,9;0
6011;VESTIDO;VE DORIS;VERÏ 2014;29/05/2013;104,9;114,9;171,9;0
6012;VESTIDO;VE DORATY;VERÏ 2014;03/07/2013;104,9;114,9;171,9;0
6013;VESTIDO;VE DULCINEIA;VERÃO 2014;26/06/2013;109,9;119,9;179,9;0
6014;VESTIDO;VE DUNIA;VERÏ 2014;10/06/2013;104,9;114,9;171,9;0
6015;CAMISA;CAM EDA;VERÏ 2014;10/06/2013;79,9;87,9;131,9;0
6016;VESTIDO;VE EDENIA;VERÏ 2014;27/05/2013;109,9;119,9;179,9;0
6017;CAMISA;CAM EDILIA;VERÏ 2014;28/06/2013;59,9;68,9;102,9;0
6018;CAMISA;CAM EDIMARY;VERÏ 2014;11/07/2013;69,9;79,9;121,9;0
6019;CAMISA;CAM EDMERCIA;VERÏ 2014;14/06/2013;69,9;79,9;119,9;0
602;SAIA;SAIA LIANA;VERAO 2003;27/05/2003;18,9;24,57;0;0
6020;CAMISA;CAM EDMAGNA;VERÏ 2014;14/06/2013;69,9;76,9;114,9;0
6021;BLUSA;BL CARELA;INVERNO 2015;31/05/2013;79,9;91,9;137,9;0
6022;VESTIDO;VE EDUARDA;VERÏ 2014;08/06/2013;104,9;114,9;171,9;0
6023;VESTIDO;VE EDINA;VERÏ 2014;05/06/2013;104,9;114,9;171,9;0
6024;VESTIDO;VE EDWIRGES;VERÏ 2014;14/06/2013;129,9;142,9;213,9;0
6025;VESTIDO;VE EGLE;VERÏ 2014;14/06/2013;104,9;114,9;171,9;0
6026;VESTIDO;VE ELAINE;VERÏ 2014;08/06/2013;119,9;129,9;194,9;0
6029;VESTIDO;VE ELEONORA;VERÏ 2014;19/06/2013;104,9;114,9;171,9;0
6030;SAIA;SA ELIANE;VERÏ 2014;28/05/2013;49,9;54,9;81,9;0
6031;VESTIDO;VE ELIDE;VERÏ 2014;24/06/2013;139,9;153,9;229,9;0
6032;VESTIDO;VE ELIZA;VERÏ 2014;26/06/2013;104,9;114,9;171,9;0
6033;VESTIDO;VE ELISABETH;VERÏ 2014;14/06/2013;129,9;142,9;214,9;0
6034;SAIA;SA ELISIANA;VERÏ 2014;17/06/2013;59,9;65,9;98,9;0
6035;VESTIDO;VE ELKE;VERÏ 2014;14/06/2013;104,9;114,9;171,9;0
6036;VESTIDO;VE ELES;VERÏ 2014;20/06/2013;109,9;119,9;179,9;0
6037;BLUSA;BL ELOISA;VERÏ 2014;17/06/2013;39,9;44,9;66,9;0
6038;VESTIDO;VE ELVIRA;VERÏ 2014;12/08/2013;104,9;120,9;180,9;0
6039;VESTIDO;VE ELZA;VERÏ 2014;25/06/2013;104,9;114,9;171,9;0
6040;VESTIDO;VE EMANUELE;VERÏ 2014;02/07/2013;109,9;119,9;179,9;0
6041;VESTIDO;VE EMILIA;VERÏ 2014;22/07/2013;104,9;121,9;180,9;0
6042;VESTIDO;VE EMELINA;VERÏ 2014;19/06/2013;119,9;129,9;194,9;0
6043;VESTIDO;VE ENEIDA;VERÏ 2014;28/06/2013;109,9;119,9;179,9;0
6044;VESTIDO;VE ERENILDA;VERÃO 2014;25/06/2013;109,9;119,9;179,9;0
6045;VESTIDO;VE ERICA;VERÏ 2014;24/07/2013;109,9;125,9;189,9;0
6046;VESTIDO;VE ELAINE;VERÏ 2014;04/07/2013;109,9;124,9;189,9;0
6047;VESTIDO;VE ERMINIA;VERÏ 2014;02/07/2013;104,9;114,9;171,9;0
6048;BLUSA;BL ESTELA;VERÏ 2014;16/07/2013;39,9;45,9;68,9;0
6049;VESTIDO;VE ESTER;VERÃO 2014;02/07/2013;139,9;153,9;230;0
6050;VESTIDO;VE EUGENIA;VERÏ 2014;27/07/2013;104,9;120,9;180,9;0
6051;VESTIDO;VE EULALIA;VERÃO 2014;10/07/2013;129,9;149,9;223,9;0
6052;VESTIDO;VE EUNICE;VERÏ 2014;06/07/2013;99,9;114,9;171,9;0
6053;VESTIDO;VE EVA;VERÏ 2014;05/08/2013;69,9;79,9;120,9;0
6054;SAIA;SA EVANGELINA;VERÏ 2014;10/07/2013;49,9;56,9;85,9;0
6055;VESTIDO;VE EVELYN;VERÏ 2014;02/08/2013;99,9;114,9;171,9;0
6056;SAIA;SA EVELYNE;VERÏ 2014;06/07/2013;69,9;79,9;119,9;0
6058;VESTIDO;VE FABIANA;VERÏ 2014;13/07/2013;104,9;119,9;179,9;0
6059;VESTIDO;VE FABIOLA;VERÏ 2014;11/07/2013;109,9;125,9;189,9;0
6060;CAMISA;CAM FABRICIA;VERÏ 2014;12/08/2013;69,9;79,9;120,9;0
6061;VESTIDO;VE FANY;VERÏ 2014;17/07/2013;109,9;125,9;189,9;0
6062;VESTIDO;VE FATIMA;VERÏ 2014;24/07/2013;104,9;120,9;180,9;0
6063;VESTIDO;VE FENICIA;VERÏ 2014;20/07/2013;119,9;137,9;206,9;0
6064;BERMUDA;BER FERNANDA;VERÏ 2014;08/11/2013;59,9;68,9;102,9;0
6065;VESTIDO;VE FILOMENA;VERÏ 2014;13/07/2013;104,9;119,9;169,9;0
6066;VESTIDO;VE FIONA;VERÏ 2014;30/07/2013;104,9;120,9;180,9;0
6067;VESTIDO;VE FLAVIA;VERÏ 2014;26/07/2013;129,9;148,9;223,9;0
6068;VESTIDO;VE FLAVIANA;VERÏ 2014;26/07/2013;104,9;120,9;180,9;0
6069;BLUSA;BL FIORA;VERÏ 2014;24/07/2013;39,9;45,9;68,9;0
6070;VESTIDO;VE FRANCIELY;VERÏ 2014;19/07/2013;104,9;120,9;180,9;0
6071;CAMISA;CAM FRANCINI;VERÏ 2014;03/08/2013;69,9;79,9;120,9;0
6072;VESTIDO;VE FRANCOISE;VERÏ 2014;30/07/2013;104,9;120,9;180,9;0
6073;VESTIDO;VE FREDERICA;VERÏ 2014;03/08/2013;99,9;114,9;171,9;0
6074;BLUSA;BL FULVIA;VERÏ 2014;03/08/2013;59,9;68,9;102,9;0
6075;VESTIDO;VE EUGENIA;VERÏ 2014;31/07/2013;149,9;171,9;259,9;0
6076;VESTIDO;VE GERALDA;VERÃO 2014;19/08/2013;149,9;171,9;258,9;0
6077;VESTIDO;VE GERMANA;VERÏ 2014;03/08/2013;104,9;120,9;180,9;0
6078;VESTIDO;VE GEILSA;VERÏ 2014;22/08/2013;59,9;65,9;98,9;0
6079;BERMUDA;BER GENY;VERÃO 2014;22/08/2013;49,9;54,9;81,9;0
6080;CAMISA;CAM GEORGIA;VERÃO 2014;30/09/2013;69,9;79,9;120,9;0
6081;VESTIDO;VE GILDA;VERÏ 2014;12/08/2013;104,9;120,9;181,9;0
6082;VESTIDO;VE GINA;VERÃO 2014;01/08/2013;99,9;114,9;171,9;0
6083;BLUSA;BL GIOCONDA;VERÏ 2014;23/10/2013;59,9;68,9;102,9;0
6084;VESTIDO;VE GIOVANA;VERAO 2014;03/08/2013;104,9;120,9;180,9;0
6085;VESTIDO;VE GISELDA;VERÏ 2014;12/08/2013;69,9;79,9;120,9;0
6086;VESTIDO;VE GISELE;VERÏ 2014;12/08/2013;109,9;125,9;189,9;0
6087;VESTIDO;VE GISLAINE;VERÏ 2014;16/08/2013;99,9;114,9;171,9;0
6088;VESTIDO;VE GIULIA;VERÏ 2014;03/08/2013;109,9;125,9;189,9;0
6089;VESTIDO;VE GIULIANA;VERÏ 2014;12/08/2013;109,9;125,9;189,9;0
6090;CAMISA;CAM GIULIANE;VERÏ 2014;23/09/2013;69,9;79,9;120,9;0
6091;VESTIDO;VE GLADIS;VERÏ 2014;14/08/2013;109,9;125,9;189,9;0
6092;VESTIDO;VE GLAUCIA;VERÃO 2014;09/09/2013;104,9;120,9;180,9;0
6093;VESTIDO;VE GLORIA;VERÏ 2014;13/08/2013;104,9;120,9;180,9;0
6094;CALCA;CAL GORETE;VERÃO 2014;17/08/2013;79,9;91,9;137,9;55,9
6095;VESTIDO;VE GRA?;VERÏ 2014;26/08/2013;119,9;136,9;204,9;0
